latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
21.10677,72.64597,342.58,0.41,0.37,2026-09-06,0818,N20,nominal,2.0NRT,301.86,17.78,D
7.9535,80.10691,336.25,0.43,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.02,4.93,D
22.49699,70.026,338.11,0.5,0.41,2026-09-06,0820,N20,nominal,2.0NRT,300.52,7.52,D
8.03471,80.64554,336.73,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.99,5.8,D
25.70864,73.5811,335.02,0.38,0.36,2026-09-06,0820,N20,nominal,2.0NRT,303.1,3.26,D
7.99982,80.37775,337.15,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.47,6.37,D
27.24643,67.036,344.33,0.41,0.45,2026-09-06,0820,N20,nominal,2.0NRT,313.68,3.57,D
8.00335,80.37724,344.29,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.18,6.37,D
8.02489,80.50138,332.81,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.06,3.48,D
27.24624,67.03648,343.32,0.41,0.45,2026-09-06,0820,N20,nominal,2.0NRT,314.34,4.53,D
8.0243,80.49733,333.82,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.98,3.29,D
30.03691,72.87792,334.7,0.39,0.36,2026-09-06,0822,N20,nominal,2.0NRT,303.93,2.28,D
7.96142,80.01473,346.69,0.43,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.8,8.68,D
31.13125,74.60674,333.54,0.43,0.38,2026-09-06,0822,N20,nominal,2.0NRT,297.54,4.08,D
8.05855,80.65893,342.6,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.81,7.96,D
31.99819,78.26247,349.53,0.43,0.46,2026-09-06,0822,N20,nominal,2.0NRT,315.66,14.92,D
8.0532,80.62189,337.67,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.72,4.09,D
31.49242,72.11179,335.74,0.38,0.36,2026-09-06,0822,N20,nominal,2.0NRT,303.24,3.41,D
7.96828,80.03739,335.5,0.43,0.38,2026-09-06,0813,N20,nominal,2.0NRT,294.55,4.1,D
34.31435,60.67947,339.69,0.33,0.55,2026-09-06,0822,N20,nominal,2.0NRT,313.78,1.5,D
8.06035,80.64606,335.68,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.96,5.49,D
35.83666,63.00243,347.95,0.46,0.47,2026-09-06,0824,N20,low,2.0NRT,318.94,29.15,D
7.99793,80.21613,336.03,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,298.5,2.55,D
35.84084,63.00094,352.79,0.46,0.47,2026-09-06,0824,N20,nominal,2.0NRT,321.67,27.69,D
8.02279,80.36218,333.74,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.68,6.68,D
35.83974,62.99598,367,0.46,0.47,2026-09-06,0824,N20,low,2.0NRT,325.52,27.69,D
8.02221,80.3582,337.86,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.04,3.03,D
36.78183,67.37997,342.26,0.43,0.38,2026-09-06,0824,N20,low,2.0NRT,315.08,4.36,D
8.04267,80.47402,331.37,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.4,1.79,D
36.1517,58.69634,339.19,0.38,0.59,2026-09-06,0824,N20,low,2.0NRT,310.87,2.68,D
8.02632,80.36166,331.52,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.03,2.9,D
37.11946,62.36502,346.03,0.46,0.47,2026-09-06,0824,N20,low,2.0NRT,320.61,15.3,D
8.01535,80.26189,347.27,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,302.56,12.76,D
38.05619,65.50451,339.52,0.48,0.4,2026-09-06,0824,N20,low,2.0NRT,314.39,4.18,D
8.05332,80.47249,335.43,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.13,2.53,D
38.05626,65.50266,347.23,0.48,0.4,2026-09-06,0824,N20,nominal,2.0NRT,317.26,6.2,D
8.03632,80.35615,343.2,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,302.02,10.18,D
38.08646,65.56068,338.49,0.47,0.4,2026-09-06,0824,N20,low,2.0NRT,311.17,4.11,D
8.07462,80.54377,333.49,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.65,2.74,D
38.09003,65.55959,345.73,0.47,0.4,2026-09-06,0824,N20,nominal,2.0NRT,317.14,7,D
8.05042,80.37853,332.73,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.78,6.51,D
37.09472,60.60713,342.3,0.57,0.52,2026-09-06,0824,N20,nominal,2.0NRT,311.22,8.4,D
8.07878,80.54733,341.35,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.25,2.74,D
8.05806,80.40604,338.11,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.68,5.86,D
8.05747,80.40203,331.15,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.86,5.59,D
8.05688,80.39803,338.45,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.53,5.59,D
8.00938,80.05111,335.74,0.43,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.26,12.8,D
8.09006,80.54984,339.59,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.36,3.7,D
8.13583,80.73645,336.66,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.87,6.79,D
8.06803,80.22999,337.09,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.12,4.47,D
8.12827,80.61111,337.3,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.33,6.34,D
8.12702,80.61101,337.67,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298,6.44,D
8.16569,80.72771,335.38,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.91,3.87,D
8.15444,80.59864,331.39,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.89,4.5,D
8.16397,80.58891,338.65,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.94,5.02,D
8.14275,80.44252,331.49,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.6,2.48,D
8.10052,80.15243,340.66,0.43,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.16,8.89,D
8.18664,80.69491,334.2,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.41,4.81,D
8.17231,80.59605,332.62,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.51,4.94,D
8.12827,80.29346,335.67,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.94,5.03,D
8.12769,80.28949,337.32,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.27,5.03,D
8.15989,80.43587,338.54,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.68,3.92,D
8.1593,80.43186,333.31,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.81,3.92,D
8.21431,80.75893,330.23,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.11,3.09,D
8.17289,80.45047,335.1,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.18,3.65,D
8.2045,80.61651,339.36,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.51,9,D
8.2354,80.77721,337.94,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.36,4.18,D
8.22921,80.71003,337.22,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.19,3.68,D
8.21635,80.57297,342.06,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,303.1,10.12,D
8.21932,80.56836,333.33,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.12,4.82,D
8.22349,80.57193,348.68,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,304.25,23.39,D
8.22289,80.56785,331.57,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.93,5.15,D
8.26654,80.77808,340.39,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.18,9.18,D
8.20672,80.35995,337.73,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.86,2.2,D
8.24582,80.60724,331.6,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.41,3.39,D
8.2459,80.55694,340.3,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.13,5.56,D
8.22428,80.40664,338.64,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.47,7.67,D
8.2237,80.40259,339.05,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.66,6.21,D
8.25956,80.57584,339.13,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.01,13.87,D
8.26314,80.57533,337.7,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.82,13.87,D
8.22683,80.32432,337.52,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.75,2.88,D
8.26849,80.58709,338.9,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.93,4.2,D
8.25667,80.50534,335.88,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.13,7.1,D
8.27444,80.60302,333.47,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.11,5.13,D
8.24506,80.32575,340.66,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.01,4.29,D
8.24859,80.32524,330.93,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.83,4.29,D
8.23986,80.26546,341.08,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,297.03,2.29,D
8.29712,80.60815,344.64,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.88,9.41,D
8.29292,80.57938,343.29,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.64,15.53,D
8.2365,80.16909,336.66,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,297.89,2.32,D
8.23592,80.16515,340.44,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,303.23,5,D
8.22959,80.12205,332.38,0.43,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.26,2.03,D
8.2592,80.29923,338.7,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.2,3.17,D
8.23943,80.16464,333.14,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,300.33,5,D
8.25687,80.25889,333.91,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.96,3.64,D
8.25629,80.25491,336.61,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,302.26,3.64,D
8.30719,80.55222,335.34,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.76,2.76,D
8.31076,80.5517,335.92,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.8,2.76,D
8.30057,80.48235,342.88,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.76,4.16,D
8.31313,80.54298,338.42,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.7,1.85,D
8.25463,80.14638,334.2,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.39,2.48,D
8.25405,80.14247,330.18,0.43,0.38,2026-09-06,0813,N20,low,2.0NRT,300.68,2.48,D
8.24941,80.11111,341.25,0.43,0.38,2026-09-06,0813,N20,nominal,2.0NRT,302.94,6.63,D
8.27096,80.18414,337.85,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.15,3.62,D
8.27857,80.18705,332.45,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.54,2.6,D
8.27915,80.16686,333.77,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.31,2.2,D
8.27856,80.16294,338.25,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,300.69,2.2,D
8.28004,80.16688,331.92,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,300.73,1.6,D
8.30064,80.28527,332,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.51,6.28,D
8.36728,80.72576,335.7,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.92,4.57,D
8.30712,80.28026,335.28,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.22,5.18,D
8.29568,80.20081,344.62,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,297.56,4.5,D
8.2934,80.18505,331.82,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.81,1.58,D
8.29283,80.18109,338.48,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.13,3.08,D
8.38829,80.82144,347.86,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,298.15,6.49,D
8.29919,80.2003,335.13,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,298.76,1.6,D
8.38589,80.77874,340.62,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.3,10.83,D
8.38349,80.76193,347.85,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.7,11.41,D
8.31706,80.2992,339.93,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.43,2.82,D
8.3027,80.19979,336.5,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.79,1.6,D
8.32116,80.30267,333.36,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.18,10.18,D
8.32469,80.30215,339.68,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.39,10.18,D
8.36684,80.56914,336.21,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,303.55,6.98,D
8.36625,80.56503,336.95,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.43,3.84,D
8.32142,80.20514,338.33,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,302.13,1.97,D
8.39549,80.66624,333.35,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.7,4.22,D
8.40028,80.67403,341.7,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,303.18,9.63,D
8.39968,80.66987,339.08,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.61,4.22,D
8.39189,80.59074,333.66,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.79,1.45,D
8.3966,80.49786,332.36,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.31,3.11,D
8.39835,80.43536,337.77,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.11,4.33,D
8.39891,80.38981,337.46,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.75,3.23,D
8.3677,80.17822,335.7,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,302.41,5.38,D
8.45636,80.75574,347.02,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.68,9.8,D
8.45574,80.75153,344.4,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.31,9.8,D
8.42704,80.55621,333.6,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.71,3.18,D
8.40245,80.38931,333.69,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.63,3.23,D
8.47653,80.81748,337.17,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,302.59,29.86,D
8.47217,80.78788,337.42,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.37,6.42,D
8.41959,80.38272,331.04,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.97,4.56,D
8.39406,80.21074,337.49,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.92,2.56,D
8.48303,80.78632,338.06,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.53,18.22,D
8.42314,80.38222,337.32,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.88,4.56,D
8.41894,80.35398,331.41,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.47,2.3,D
8.41655,80.33785,340.39,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.19,5.49,D
8.41595,80.33384,340.54,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,303.57,6.79,D
8.39757,80.21023,332.18,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.44,2.56,D
8.45394,80.62476,335.77,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.83,3.42,D
8.39485,80.21114,341.56,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,300.55,2.72,D
8.38802,80.16364,332.87,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.27,5.36,D
8.48015,80.78344,339.42,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.14,13.13,D
8.42249,80.37884,337.81,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.95,9.05,D
8.41671,80.33846,337.53,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.87,5.16,D
8.41613,80.33443,347.43,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,303.48,8.65,D
8.39836,80.21062,332.49,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.49,2.72,D
8.48377,80.78291,336.89,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.33,4.17,D
8.47358,80.71126,334.42,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.95,4.46,D
8.42082,80.34197,342.48,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.05,6.21,D
8.42025,80.33794,348.66,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,303.19,6.21,D
8.49644,80.84603,342.08,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,299.84,5.81,D
8.49221,80.81628,352.36,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,302.24,18.65,D
8.48318,80.75284,335.9,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.24,7.5,D
8.48258,80.74863,346.16,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.01,7.5,D
8.4261,80.35358,333.93,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.01,4.56,D
8.49644,80.82,339.51,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,302.46,17.59,D
8.49584,80.81576,337.21,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,303.09,17.59,D
8.49342,80.79879,334.64,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,301,6.47,D
8.4844,80.73547,341.86,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.37,10.65,D
8.44945,80.49104,336.13,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.9,2.13,D
8.41523,80.2529,334.11,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.23,2.73,D
8.41466,80.24891,333.42,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,300.77,2.73,D
8.48861,80.73914,337.9,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.31,9.2,D
8.47011,80.60973,334.54,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.57,3.37,D
8.49162,80.73441,337.88,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.1,7.48,D
8.43209,80.31983,339.38,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.64,5.77,D
8.45721,80.46904,339.46,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.61,4.77,D
8.45662,80.46497,349.29,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.71,4.77,D
8.41603,80.18375,343.03,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,299.36,2.93,D
8.44212,80.31426,335.02,0.44,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.22,3.82,D
8.51882,80.82108,338.66,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,302.03,5.48,D
8.50002,80.69029,336.54,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.93,7.32,D
8.43297,80.20153,337.22,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.65,6.24,D
8.49522,80.60607,338.02,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.6,5.78,D
8.47739,80.48282,339.21,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.55,4.15,D
8.47326,80.45426,337.48,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.57,4.62,D
8.53154,80.83228,336.11,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,301.43,3.78,D
8.52848,80.81101,333.84,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,300.57,1.75,D
8.54132,80.87437,344.91,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,300.47,9.3,D
8.53579,80.83601,347.32,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,301.52,10.95,D
8.52294,80.74702,333.81,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.14,6.08,D
8.48097,80.4573,334.81,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.69,2.65,D
8.54496,80.87386,340.1,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,301.28,9.3,D
8.54435,80.86959,337.1,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,302.28,9.3,D
8.53634,80.8142,338.65,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,302.47,5.38,D
8.50597,80.5792,342.17,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.04,19.55,D
8.53378,80.74544,333.27,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.13,5.59,D
8.51316,80.60349,341.58,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.29,3.36,D
8.51256,80.59935,336.18,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.02,3.36,D
8.52642,80.66941,335.52,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.28,2.03,D
8.51856,80.6154,333.77,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.93,6.15,D
8.51675,80.60298,343.77,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.45,6.18,D
8.51615,80.59883,341.49,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.88,6.18,D
8.56441,80.87979,341.27,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,299.42,3.6,D
8.4623,80.18108,338.97,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,302.21,7.82,D
8.5537,80.75546,334.52,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.37,7.24,D
8.55732,80.75494,341.17,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.2,7.24,D
8.51661,80.47708,345.1,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.47,5.57,D
8.57398,80.84352,337.2,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,301.18,5.41,D
8.54863,80.67046,331.38,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.64,4.13,D
8.56703,80.77081,333.48,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.22,4.31,D
8.56331,80.74543,337.69,0.47,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.54,6.64,D
8.55285,80.67412,333.51,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.13,4.13,D
8.53944,80.58282,342.53,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.32,5.71,D
8.57937,80.82968,332.91,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,299.38,5.26,D
8.54363,80.5864,332.47,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.17,4.7,D
8.54302,80.58228,344.77,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.35,9.95,D
8.49396,80.24951,335.95,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.37,4.03,D
8.49219,80.23755,337.6,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.02,3.08,D
8.4916,80.23357,337.51,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.75,4.07,D
8.546,80.57764,342.21,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.17,9.95,D
8.54539,80.57352,330.32,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.53,4.18,D
8.4963,80.21665,335.29,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.06,3.68,D
8.53133,80.40434,335.34,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.18,6.14,D
8.52953,80.3922,332.18,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.22,4.68,D
8.60573,80.88261,334.2,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,297.85,2.33,D
8.60131,80.85265,335.02,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,296.06,2.38,D
8.5308,80.40475,334.93,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.06,6.09,D
8.60616,80.8833,334.92,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,296.61,5.26,D
8.60131,80.84901,336.57,0.47,0.4,2026-09-06,0813,N20,nominal,2.0NRT,298.93,4.81,D
8.52632,80.32283,334.03,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.62,3.5,D
8.58149,80.68341,340.04,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.11,9.03,D
8.57553,80.64159,341.71,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,296.36,2.43,D
8.50975,80.18241,355.38,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,303.97,31.59,D
8.50918,80.17844,349.14,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,307.54,31.59,D
8.50861,80.17448,336.15,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,301.12,7.12,D
8.51384,80.18586,330.88,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,297.64,9.53,D
8.51327,80.18189,337.32,0.44,0.38,2026-09-06,0813,N20,nominal,2.0NRT,300.26,32.84,D
8.58811,80.65256,335.58,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.84,4.87,D
8.59651,80.68553,331.64,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.45,4.6,D
8.59291,80.66039,334.76,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.81,2.06,D
8.57392,80.50258,332.55,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,301.11,2.25,D
8.56103,80.38787,331.52,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,299.63,2.85,D
8.57456,80.45646,340.41,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.02,6.12,D
8.61636,80.69553,332.76,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.09,4.09,D
8.59653,80.55806,336.16,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.37,7.01,D
8.56407,80.3338,338.62,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,302.04,6.77,D
8.56173,80.31769,345.97,0.45,0.39,2026-09-06,0813,N20,nominal,2.0NRT,298.46,4.96,D
8.61997,80.69501,331.59,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,300.47,4.09,D
8.61271,80.64471,335.44,0.46,0.39,2026-09-06,0813,N20,nominal,2.0NRT,297.09,6.17,D
